ano,percentual_nivel_5,percentual_nivel_8,percentual_nivel_1,tipo_localizacao,quantidade_alunos_inse,percentual_nivel_3,sigla_uf,sigla_uf_nome,inse,percentual_nivel_2,percentual_nivel_4,rede,area,percentual_nivel_6,percentual_nivel_7
2019,11.69,0.32,2.66,Urbana,112490,24.8,PA,Pará,4.35,32.83,19.2,Municipal,Total (Capital e Interior),5.59,2.91
2019,12.01,0.48,2.11,Urbana,7572,26.98,PA,Pará,4.39,29.78,20.55,Municipal,Capital,5.25,2.83
2019,11.67,0.31,2.7,Urbana,104918,24.65,PA,Pará,4.35,33.05,19.1,Municipal,Interior,5.61,2.91
2019,5.1,0.12,10.73,Rural,49696,20.08,PA,Pará,3.87,50.27,10.95,Municipal,Total (Capital e Interior),1.88,0.87
2019,2.71,1.27,10.17,Rural,73,27.6,PA,Pará,4.02,40.95,13.48,Municipal,Capital,3.82,0
2019,5.1,0.12,10.73,Rural,49623,20.08,PA,Pará,3.87,50.28,10.94,Municipal,Interior,1.88,0.87
2019,22.5,3.72,0.01,Total (Urbana e Rural),1875,8.19,PA,Pará,5.47,4.59,15.72,Privada,Interior,21.83,23.43
2019,20.71,1.44,0.47,Rural,143,13.01,PA,Pará,4.71,25.58,24.89,Privada,Total (Capital e Interior),5.93,7.97
2019,20.71,1.44,0.47,Rural,143,13.01,PA,Pará,4.71,25.58,24.89,Privada,Interior,5.93,7.97
2019,9.2,0.23,5.63,Total (Urbana e Rural),265202,23.16,PA,Pará,4.17,39.28,16.28,Total (Estadual e Municipal),Total (Capital e Interior),4.14,2.08
2019,11.35,0.32,2.76,Total (Urbana e Rural),32925,26.54,PA,Pará,4.36,30.69,20.41,Total (Estadual e Municipal),Capital,5.18,2.76
2019,8.9,0.22,6.02,Total (Urbana e Rural),232277,22.69,PA,Pará,4.15,40.48,15.7,Total (Estadual e Municipal),Interior,4,1.99
2019,10.44,0.26,4.12,Urbana,206939,24.09,PA,Pará,4.26,35.91,17.91,Total (Estadual e Municipal),Total (Capital e Interior),4.82,2.44
2019,11.37,0.32,2.74,Urbana,32837,26.54,PA,Pará,4.36,30.66,20.43,Total (Estadual e Municipal),Capital,5.18,2.76
2019,10.26,0.25,4.38,Urbana,174102,23.64,PA,Pará,4.24,36.89,17.44,Total (Estadual e Municipal),Interior,4.75,2.39
2019,5.01,0.12,10.7,Rural,58263,20.01,PA,Pará,3.87,50.69,10.75,Total (Estadual e Municipal),Total (Capital e Interior),1.85,0.86
2019,2.19,1.03,9.5,Rural,88,26.14,PA,Pará,4.04,42.04,14.73,Total (Estadual e Municipal),Capital,3.09,1.28
2019,5.02,0.12,10.7,Rural,58175,20,PA,Pará,3.86,50.7,10.75,Total (Estadual e Municipal),Interior,1.85,0.86
2019,9.25,0.24,5.59,Total (Urbana e Rural),266780,23.12,PA,Pará,4.18,39.1,16.3,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),4.23,2.16
2019,11.49,0.42,2.68,Total (Urbana e Rural),33775,26.05,PA,Pará,4.39,29.98,20.33,"Total (Federal, Estadual e Municipal)",Capital,5.7,3.33
2019,8.93,0.22,6,Total (Urbana e Rural),233005,22.7,PA,Pará,4.15,40.41,15.73,"Total (Federal, Estadual e Municipal)",Interior,4.02,1.99
2019,10.49,0.28,4.09,Urbana,208517,24.03,PA,Pará,4.27,35.71,17.93,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),4.93,2.54
2019,11.52,0.42,2.67,Urbana,33687,26.05,PA,Pará,4.39,29.96,20.34,"Total (Federal, Estadual e Municipal)",Capital,5.71,3.33
2019,10.3,0.25,4.37,Urbana,174830,23.64,PA,Pará,4.25,36.82,17.46,"Total (Federal, Estadual e Municipal)",Interior,4.78,2.39
2019,5.01,0.12,10.7,Rural,58263,20.01,PA,Pará,3.87,50.69,10.75,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),1.85,0.86
2019,2.19,1.03,9.5,Rural,88,26.14,PA,Pará,4.04,42.04,14.73,"Total (Federal, Estadual e Municipal)",Capital,3.09,1.28
2019,5.02,0.12,10.7,Rural,58175,20,PA,Pará,3.86,50.7,10.75,"Total (Federal, Estadual e Municipal)",Interior,1.85,0.86
2019,14.27,1.54,1.58,Total (Urbana e Rural),25435,22,AP,Amapá,4.69,22.59,19.93,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),9.55,8.54
2019,15.75,2.24,1.11,Total (Urbana e Rural),14552,20.06,AP,Amapá,4.87,17.6,20.25,"Total (Federal, Estadual, Municipal e Privada)",Capital,11.52,11.48
2019,12.2,0.58,2.24,Total (Urbana e Rural),10883,24.71,AP,Amapá,4.45,29.57,19.48,"Total (Federal, Estadual, Municipal e Privada)",Interior,6.8,4.42
2019,15.4,1.73,1.13,Urbana,21934,21.27,AP,Amapá,4.78,19.85,20.48,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),10.52,9.63
2019,16.42,2.37,0.97,Urbana,13088,19.41,AP,Amapá,4.92,15.91,20.32,"Total (Federal, Estadual, Municipal e Privada)",Capital,12.26,12.34
2019,13.78,0.71,1.4,Urbana,8846,24.21,AP,Amapá,4.55,26.09,20.72,"Total (Federal, Estadual, Municipal e Privada)",Interior,7.76,5.33
2019,7.53,0.45,4.23,Rural,3501,26.37,AP,Amapá,4.19,38.99,16.65,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),3.74,2.03
2019,9.7,1.06,2.37,Rural,1464,25.9,AP,Amapá,4.37,32.88,19.61,"Total (Federal, Estadual, Municipal e Privada)",Capital,4.77,3.7
2019,6.05,0.04,5.5,Rural,2037,26.68,AP,Amapá,4.07,43.16,14.63,"Total (Federal, Estadual, Municipal e Privada)",Interior,3.05,0.89
2019,16.31,1.28,0.81,Total (Urbana e Rural),289,21.19,AP,Amapá,4.83,16.08,22.65,Federal,Total (Capital e Interior),12.54,9.13
2019,12.19,0.57,1.34,Total (Urbana e Rural),208,25.45,AP,Amapá,4.5,25.53,25.26,Federal,Interior,6.63,3.03
2019,16.31,1.28,0.81,Urbana,289,21.19,AP,Amapá,4.83,16.08,22.65,Federal,Total (Capital e Interior),12.54,9.13
2019,12.19,0.57,1.34,Urbana,208,25.45,AP,Amapá,4.5,25.53,25.26,Federal,Interior,6.63,3.03
2019,13.9,0.78,1.7,Total (Urbana e Rural),16050,23.55,AP,Amapá,4.58,25.07,20.57,Estadual,Total (Capital e Interior),8.43,6
2019,15.51,1.05,1.33,Total (Urbana e Rural),9384,22.35,AP,Amapá,4.7,20.65,21.6,Estadual,Capital,10.01,7.5
2019,11.61,0.39,2.22,Total (Urbana e Rural),6666,25.26,AP,Amapá,4.4,31.37,19.11,Estadual,Interior,6.17,3.87
2019,15.29,0.83,1.3,Urbana,13492,22.83,AP,Amapá,4.66,22.01,21.35,Estadual,Total (Capital e Interior),9.49,6.9
2019,16.38,1.02,1.16,Urbana,8325,21.94,AP,Amapá,4.75,18.75,21.86,Estadual,Capital,10.79,8.09
2019,13.46,0.51,1.54,Urbana,5167,24.32,AP,Amapá,4.51,27.49,20.5,Estadual,Interior,7.3,4.89
2019,7.33,0.52,3.57,Rural,2558,26.98,AP,Amapá,4.19,39.56,16.88,Estadual,Total (Capital e Interior),3.41,1.74
2019,9.04,1.23,2.61,Rural,1059,25.42,AP,Amapá,4.34,34.72,19.68,Estadual,Capital,4.23,3.07
2019,6.18,0.05,4.21,Rural,1499,28.02,AP,Amapá,4.09,42.79,15.02,Estadual,Interior,2.87,0.85
2019,14.05,0.55,1.89,Total (Urbana e Rural),7483,24.62,AP,Amapá,4.55,24.36,22.1,Municipal,Total (Capital e Interior),7.48,4.95
2019,16.2,0.74,1.13,Total (Urbana e Rural),3874,23.4,AP,Amapá,4.69,19.11,23.57,Municipal,Capital,9.18,6.67
2019,11.83,0.36,2.69,Total (Urbana e Rural),3609,25.88,AP,Amapá,4.4,29.79,20.57,Municipal,Interior,5.71,3.17
2019,14.86,0.6,1.23,Urbana,6578,24.7,AP,Amapá,4.59,22.66,22.94,Municipal,Total (Capital e Interior),7.81,5.2
2019,16.72,0.76,1.07,Urbana,3469,22.92,AP,Amapá,4.71,18.17,24.07,Municipal,Capital,9.5,6.78
2019,12.85,0.42,1.4,Urbana,3109,26.61,AP,Amapá,4.46,27.49,21.74,Municipal,Interior,6,3.51
2019,8.23,0.23,6.7,Rural,905,24.03,AP,Amapá,4.2,36.63,16,Municipal,Total (Capital e Interior),5.04,3.13
2019,11.77,0.53,1.62,Rural,405,27.43,AP,Amapá,4.49,27.08,19.4,Municipal,Capital,6.46,5.7
2019,5.41,0,10.74,Rural,500,21.33,AP,Amapá,3.97,44.23,13.29,Municipal,Interior,3.91,1.09
2019,13.95,0.71,1.75,Total (Urbana e Rural),23533,23.86,AP,Amapá,4.57,24.86,21.02,Total (Estadual e Municipal),Total (Capital e Interior),8.15,5.7
2019,15.69,0.97,1.28,Total (Urbana e Rural),13258,22.63,AP,Amapá,4.7,20.25,22.12,Total (Estadual e Municipal),Capital,9.79,7.28
2019,11.68,0.38,2.37,Total (Urbana e Rural),10275,25.47,AP,Amapá,4.4,30.85,19.59,Total (Estadual e Municipal),Interior,6.02,3.64
2019,15.16,0.76,1.28,Urbana,20070,23.4,AP,Amapá,4.64,22.21,21.83,Total (Estadual e Municipal),Total (Capital e Interior),8.98,6.38
2019,16.47,0.95,1.14,Urbana,11794,22.2,AP,Amapá,4.74,18.6,22.44,Total (Estadual e Municipal),Capital,10.45,7.75
2019,13.24,0.47,1.49,Urbana,8276,25.15,AP,Amapá,4.49,27.49,20.94,Total (Estadual e Municipal),Interior,6.83,4.39
2019,7.53,0.46,4.27,Rural,3463,26.32,AP,Amapá,4.19,38.91,16.69,Total (Estadual e Municipal),Total (Capital e Interior),3.78,2.05
2019,9.7,1.06,2.37,Rural,1464,25.9,AP,Amapá,4.37,32.88,19.61,Total (Estadual e Municipal),Capital,4.77,3.7
2019,6.02,0.04,5.58,Rural,1999,26.62,AP,Amapá,4.07,43.1,14.65,Total (Estadual e Municipal),Interior,3.09,0.9
2019,13.98,0.72,1.74,Total (Urbana e Rural),23822,23.83,AP,Amapá,4.57,24.75,21.04,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),8.21,5.74
2019,15.75,0.98,1.27,Total (Urbana e Rural),13339,22.55,AP,Amapá,4.7,20.08,22.09,"Total (Federal, Estadual e Municipal)",Capital,9.9,7.38
2019,11.69,0.38,2.35,Total (Urbana e Rural),10483,25.47,AP,Amapá,4.4,30.75,19.69,"Total (Federal, Estadual e Municipal)",Interior,6.03,3.63
2019,15.18,0.77,1.27,Urbana,20359,23.36,AP,Amapá,4.64,22.11,21.85,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),9.03,6.43
2019,16.54,0.97,1.12,Urbana,11875,22.12,AP,Amapá,4.75,18.42,22.4,"Total (Federal, Estadual e Municipal)",Capital,10.56,7.86
2019,13.21,0.48,1.49,Urbana,8484,25.16,AP,Amapá,4.49,27.44,21.04,"Total (Federal, Estadual e Municipal)",Interior,6.82,4.36
2019,7.53,0.46,4.27,Rural,3463,26.32,AP,Amapá,4.19,38.91,16.69,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),3.78,2.05
2019,9.7,1.06,2.37,Rural,1464,25.9,AP,Amapá,4.37,32.88,19.61,"Total (Federal, Estadual e Municipal)",Capital,4.77,3.7
2019,6.02,0.04,5.58,Rural,1999,26.62,AP,Amapá,4.07,43.1,14.65,"Total (Federal, Estadual e Municipal)",Interior,3.09,0.9
2019,16.31,1.3,1.97,Total (Urbana e Rural),55095,20.38,TO,Tocantins,4.69,21.88,20.7,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),10.06,7.4
2019,19.89,3.57,0.71,Total (Urbana e Rural),9130,14.43,TO,Tocantins,5.15,10.24,20.17,"Total (Federal, Estadual, Municipal e Privada)",Capital,15.73,15.25
2019,15.51,0.79,2.25,Total (Urbana e Rural),45965,21.71,TO,Tocantins,4.58,24.49,20.81,"Total (Federal, Estadual, Municipal e Privada)",Interior,8.79,5.64
2019,16.77,1.39,1.86,Urbana,50468,20,TO,Tocantins,4.72,20.83,20.7,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),10.57,7.89
2019,19.99,3.62,0.72,Urbana,8900,14.23,TO,Tocantins,5.16,10.15,19.99,"Total (Federal, Estadual, Municipal e Privada)",Capital,15.89,15.41
2019,15.99,0.85,2.13,Urbana,41568,21.4,TO,Tocantins,4.62,23.41,20.87,"Total (Federal, Estadual, Municipal e Privada)",Interior,9.28,6.07
2019,11.24,0.25,3.22,Rural,4627,24.61,TO,Tocantins,4.3,33.68,20.68,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),4.38,1.96
2019,11.05,0.2,3.35,Rural,4397,24.64,TO,Tocantins,4.28,34.56,20.28,"Total (Federal, Estadual, Municipal e Privada)",Interior,4.22,1.69
2019,20.76,1.7,0.72,Total (Urbana e Rural),636,15.21,TO,Tocantins,4.94,13.99,23.83,Federal,Total (Capital e Interior),15.31,8.48
2019,27.61,4.46,0.68,Total (Urbana e Rural),133,11.47,TO,Tocantins,5.2,7.33,20.46,Federal,Capital,16.59,11.39
2019,18.58,0.82,0.73,Total (Urbana e Rural),503,16.4,TO,Tocantins,4.86,16.11,24.9,Federal,Interior,14.9,7.55
2019,23.27,1.71,0.8,Urbana,451,11.1,TO,Tocantins,5.05,10.06,26.25,Federal,Total (Capital e Interior),16.56,10.26
2019,27.61,4.46,0.68,Urbana,133,11.47,TO,Tocantins,5.2,7.33,20.46,Federal,Capital,16.59,11.39
2019,21.08,0.32,0.86,Urbana,318,10.91,TO,Tocantins,4.98,11.44,29.16,Federal,Interior,16.55,9.69
2019,14.32,1.67,0.52,Rural,185,25.79,TO,Tocantins,4.64,24.11,17.61,Federal,Total (Capital e Interior),12.09,3.89
2019,14.32,1.67,0.52,Rural,185,25.79,TO,Tocantins,4.64,24.11,17.61,Federal,Interior,12.09,3.89
2019,16.06,0.56,2.44,Total (Urbana e Rural),28753,21.32,TO,Tocantins,4.58,23.77,21.4,Estadual,Total (Capital e Interior),9.38,5.06
2019,19.93,1.18,1.39,Total (Urbana e Rural),3211,17.73,TO,Tocantins,4.87,14.58,22.74,Estadual,Capital,13.42,9.03
2019,15.54,0.48,2.58,Total (Urbana e Rural),25542,21.8,TO,Tocantins,4.54,25.01,21.22,Estadual,Interior,8.84,4.53
2019,16.45,0.6,2.35,Urbana,27250,21.21,TO,Tocantins,4.6,23.09,21.42,Estadual,Total (Capital e Interior),9.65,5.22
2019,19.93,1.18,1.39,Urbana,3211,17.73,TO,Tocantins,4.87,14.58,22.74,Estadual,Capital,13.42,9.03
2019,15.95,0.51,2.49,Urbana,24039,21.71,TO,Tocantins,4.56,24.31,21.24,Estadual,Interior,9.11,4.68
2019,8.94,0,4.14,Rural,1503,23.3,TO,Tocantins,4.23,36.17,20.96,Estadual,Total (Capital e Interior),4.43,2.07
2019,8.94,0,4.14,Rural,1503,23.3,TO,Tocantins,4.23,36.17,20.96,Estadual,Interior,4.43,2.07
2019,16.25,0.48,1.75,Total (Urbana e Rural),23268,22.69,TO,Tocantins,4.57,23.76,22.16,Municipal,Total (Capital e Interior),8.28,4.63
2019,21.89,1.12,0.51,Total (Urbana e Rural),4872,17.21,TO,Tocantins,4.96,11.27,24.13,Municipal,Capital,14.15,9.73
2019,14.71,0.31,2.09,Total (Urbana e Rural),18396,24.19,TO,Tocantins,4.47,27.17,21.62,Municipal,Interior,6.67,3.23
2019,16.95,0.52,1.58,Urbana,20446,22.27,TO,Tocantins,4.62,22.23,22.47,Municipal,Total (Capital e Interior),8.95,5.03
2019,22.2,1.12,0.51,Urbana,4642,16.9,TO,Tocantins,4.97,11.1,23.9,Municipal,Capital,14.44,9.83
2019,15.35,0.33,1.9,Urbana,15804,23.92,TO,Tocantins,4.51,25.64,22.03,Municipal,Interior,7.26,3.56
2019,11.33,0.25,2.99,Rural,2822,25.62,TO,Tocantins,4.28,34.47,19.98,Municipal,Total (Capital e Interior),3.58,1.78
2019,11.02,0.17,3.21,Rural,2592,25.75,TO,Tocantins,4.24,36.09,19.24,Municipal,Interior,3.24,1.3
2019,23.88,0.71,1.98,Rural,117,19.8,TO,Tocantins,4.65,13.93,30.56,Privada,Total (Capital e Interior),7.44,1.7
2019,23.88,0.71,1.98,Rural,117,19.8,TO,Tocantins,4.65,13.93,30.56,Privada,Interior,7.44,1.7
2019,16.15,0.53,2.15,Total (Urbana e Rural),52021,21.91,TO,Tocantins,4.58,23.76,21.73,Total (Estadual e Municipal),Total (Capital e Interior),8.91,4.88
2019,21.06,1.14,0.88,Total (Urbana e Rural),8083,17.43,TO,Tocantins,4.93,12.67,23.54,Total (Estadual e Municipal),Capital,13.84,9.43
2019,15.21,0.41,2.39,Total (Urbana e Rural),43938,22.76,TO,Tocantins,4.51,25.87,21.38,Total (Estadual e Municipal),Interior,7.97,4.01
2019,16.66,0.56,2.03,Urbana,47696,21.65,TO,Tocantins,4.61,22.74,21.85,Total (Estadual e Municipal),Total (Capital e Interior),9.36,5.15
2019,21.21,1.14,0.89,Urbana,7853,17.26,TO,Tocantins,4.93,12.62,23.4,Total (Estadual e Municipal),Capital,14,9.48
2019,15.72,0.44,2.27,Urbana,39843,22.54,TO,Tocantins,4.54,24.82,21.54,Total (Estadual e Municipal),Interior,8.41,4.26
2019,10.48,0.16,3.4,Rural,4325,24.79,TO,Tocantins,4.27,35.07,20.33,Total (Estadual e Municipal),Total (Capital e Interior),3.88,1.88
2019,10.24,0.11,3.55,Rural,4095,24.83,TO,Tocantins,4.24,36.12,19.88,Total (Estadual e Municipal),Interior,3.68,1.59
2019,16.21,0.54,2.13,Total (Urbana e Rural),52657,21.82,TO,Tocantins,4.58,23.63,21.75,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),8.99,4.92
2019,21.19,1.21,0.88,Total (Urbana e Rural),8216,17.32,TO,Tocantins,4.93,12.57,23.48,"Total (Federal, Estadual e Municipal)",Capital,13.89,9.47
2019,15.25,0.42,2.37,Total (Urbana e Rural),44441,22.68,TO,Tocantins,4.52,25.76,21.42,"Total (Federal, Estadual e Municipal)",Interior,8.05,4.05
2019,16.72,0.57,2.02,Urbana,48147,21.54,TO,Tocantins,4.61,22.61,21.9,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),9.44,5.2
2019,21.34,1.21,0.89,Urbana,7986,17.14,TO,Tocantins,4.93,12.51,23.34,"Total (Federal, Estadual e Municipal)",Capital,14.05,9.52
2019,15.77,0.44,2.26,Urbana,40161,22.45,TO,Tocantins,4.54,24.7,21.6,"Total (Federal, Estadual e Municipal)",Interior,8.48,4.3
2019,10.64,0.22,3.28,Rural,4510,24.84,TO,Tocantins,4.28,34.6,20.21,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),4.23,1.97
2019,10.42,0.18,3.42,Rural,4280,24.88,TO,Tocantins,4.26,35.58,19.78,"Total (Federal, Estadual e Municipal)",Interior,4.06,1.69
2019,9.85,0.55,6.05,Total (Urbana e Rural),233633,21.09,MA,Maranhão,4.22,38.5,15.52,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),4.97,3.47
2019,15.5,2.07,2.14,Total (Urbana e Rural),28204,20.14,MA,Maranhão,4.74,21.1,20.13,"Total (Federal, Estadual, Municipal e Privada)",Capital,9.09,9.83
2019,8.91,0.29,6.7,Total (Urbana e Rural),205429,21.25,MA,Maranhão,4.13,41.41,14.74,"Total (Federal, Estadual, Municipal e Privada)",Interior,4.28,2.41
2019,11.24,0.68,4.8,Urbana,176361,21.43,MA,Maranhão,4.32,34.92,16.84,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),5.83,4.26
2019,16.18,2.3,1.86,Urbana,24652,19.49,MA,Maranhão,4.8,19.31,20.54,"Total (Federal, Estadual, Municipal e Privada)",Capital,9.64,10.7
2019,10.23,0.35,5.4,Urbana,151709,21.83,MA,Maranhão,4.23,38.11,16.09,"Total (Federal, Estadual, Municipal e Privada)",Interior,5.05,2.95
2019,5.5,0.15,9.95,Rural,57272,20.04,MA,Maranhão,3.9,49.7,11.37,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),2.3,1
2019,9.69,0.15,4.57,Rural,3552,25.77,MA,Maranhão,4.23,36.57,16.6,"Total (Federal, Estadual, Municipal e Privada)",Capital,4.33,2.31
2019,5.23,0.15,10.3,Rural,53720,19.67,MA,Maranhão,3.88,50.55,11.02,"Total (Federal, Estadual, Municipal e Privada)",Interior,2.17,0.91
2019,17.5,0.65,1.9,Total (Urbana e Rural),1928,21.38,MA,Maranhão,4.63,21.77,21.99,Federal,Total (Capital e Interior),9.51,5.3
2019,25.43,1.11,0.65,Total (Urbana e Rural),470,16.31,MA,Maranhão,4.91,12.74,24.71,Federal,Capital,10.79,8.26
2019,14.22,0.45,2.42,Total (Urbana e Rural),1458,23.48,MA,Maranhão,4.51,25.52,20.86,Federal,Interior,8.98,4.07
2019,19.13,0.82,1.56,Urbana,1448,21.16,MA,Maranhão,4.71,18.52,22.19,Federal,Total (Capital e Interior),10.68,5.93
2019,15.14,0.6,2.13,Urbana,1062,23.96,MA,Maranhão,4.58,22.76,20.35,Federal,Interior,10.48,4.58
2019,11.5,0,3.16,Rural,480,22.19,MA,Maranhão,4.32,33.77,21.24,Federal,Total (Capital e Interior),5.19,2.96
2019,12.06,0,2.41,Rural,84,23,MA,Maranhão,4.44,32.56,16.24,Federal,Capital,8.78,4.94
2019,11.36,0,3.33,Rural,396,22,MA,Maranhão,4.29,34.05,22.43,Federal,Interior,4.33,2.48
2019,7.73,0.15,8.96,Total (Urbana e Rural),73785,20.13,MA,Maranhão,4.02,44.44,13.62,Estadual,Total (Capital e Interior),3.39,1.58
2019,14.21,0.33,3.09,Total (Urbana e Rural),14816,23.1,MA,Maranhão,4.48,26.48,21.64,Estadual,Capital,7.23,3.91
2019,6.16,0.11,10.38,Total (Urbana e Rural),58969,19.41,MA,Maranhão,3.91,48.78,11.68,Estadual,Interior,2.46,1.01
2019,8.38,0.16,8.32,Urbana,64626,20.48,MA,Maranhão,4.06,42.79,14.42,Estadual,Total (Capital e Interior),3.7,1.74
2019,14.62,0.35,2.79,Urbana,13931,23,MA,Maranhão,4.5,25.48,22.14,Estadual,Capital,7.54,4.08
2019,6.7,0.11,9.81,Urbana,50695,19.8,MA,Maranhão,3.94,47.48,12.33,Estadual,Interior,2.66,1.11
2019,3.89,0.11,12.74,Rural,9159,18.07,MA,Maranhão,3.77,54.09,8.91,Estadual,Total (Capital e Interior),1.59,0.61
2019,8.43,0.13,7.26,Rural,885,24.52,MA,Maranhão,4.09,40.67,14.59,Estadual,Capital,2.79,1.59
2019,3.45,0.11,13.26,Rural,8274,17.45,MA,Maranhão,3.74,55.37,8.37,Estadual,Interior,1.48,0.51
2019,8.73,0.22,5.59,Total (Urbana e Rural),154286,23.12,MA,Maranhão,4.14,40.86,16.02,Municipal,Total (Capital e Interior),3.73,1.75
2019,12.59,0.56,2.69,Total (Urbana e Rural),11500,25.06,MA,Maranhão,4.44,28.07,20.99,Municipal,Capital,6.3,3.75
2019,8.42,0.19,5.82,Total (Urbana e Rural),142786,22.96,MA,Maranhão,4.12,41.87,15.62,Municipal,Interior,3.52,1.59
2019,10.21,0.25,3.74,Urbana,106967,24.33,MA,Maranhão,4.25,36.76,18.09,Municipal,Total (Capital e Interior),4.52,2.11
2019,13.45,0.67,2.32,Urbana,8969,24.67,MA,Maranhão,4.5,25.58,22.23,Municipal,Capital,6.94,4.14
2019,9.91,0.21,3.87,Urbana,97998,24.29,MA,Maranhão,4.23,37.78,17.71,Municipal,Interior,4.3,1.92
2019,5.54,0.15,9.59,Rural,47319,20.51,MA,Maranhão,3.9,49.7,11.55,Municipal,Total (Capital e Interior),2.01,0.96
2019,9.61,0.18,4.01,Rural,2531,26.38,MA,Maranhão,4.23,36.71,16.66,Municipal,Capital,4.06,2.4
2019,5.31,0.15,9.9,Rural,44788,20.18,MA,Maranhão,3.88,50.41,11.27,Municipal,Interior,1.89,0.88
2019,23.25,4,0.29,Total (Urbana e Rural),3634,10.66,MA,Maranhão,5.36,5.78,17.5,Privada,Total (Capital e Interior),17.79,20.74
2019,25.69,2.22,0.32,Total (Urbana e Rural),2216,10.75,MA,Maranhão,5.29,5.61,18.11,Privada,Interior,20.01,17.28
2019,23.69,4.2,0.15,Urbana,3320,10.24,MA,Maranhão,5.4,5.02,17.29,Privada,Total (Capital e Interior),17.75,21.66
2019,26.59,2.36,0.07,Urbana,1954,10.24,MA,Maranhão,5.34,4.4,17.91,Privada,Interior,20.08,18.36
2019,15.55,0.54,2.73,Rural,314,17.93,MA,Maranhão,4.75,18.9,21.17,Privada,Total (Capital e Interior),18.34,4.84
2019,15.51,0.64,3.22,Rural,262,16.62,MA,Maranhão,4.75,19.29,20.36,Privada,Interior,19.27,5.1
2019,8.41,0.2,6.68,Total (Urbana e Rural),228071,22.15,MA,Maranhão,4.1,42.01,15.25,Total (Estadual e Municipal),Total (Capital e Interior),3.62,1.69
2019,13.49,0.43,2.91,Total (Urbana e Rural),26316,23.97,MA,Maranhão,4.46,27.18,21.35,Total (Estadual e Municipal),Capital,6.82,3.84
2019,7.76,0.17,7.16,Total (Urbana e Rural),201755,21.92,MA,Maranhão,4.05,43.89,14.47,Total (Estadual e Municipal),Interior,3.21,1.42
2019,9.53,0.21,5.45,Urbana,171593,22.89,MA,Maranhão,4.18,39.01,16.72,Total (Estadual e Municipal),Total (Capital e Interior),4.22,1.97
2019,14.15,0.48,2.6,Urbana,22900,23.67,MA,Maranhão,4.5,25.52,22.17,Total (Estadual e Municipal),Capital,7.3,4.1
2019,8.83,0.18,5.88,Urbana,148693,22.78,MA,Maranhão,4.13,41.05,15.9,Total (Estadual e Municipal),Interior,3.75,1.65
2019,5.24,0.14,10.16,Rural,56478,20.07,MA,Maranhão,3.88,50.49,11.07,Total (Estadual e Municipal),Total (Capital e Interior),1.93,0.9
2019,9.29,0.16,4.88,Rural,3416,25.88,MA,Maranhão,4.2,37.78,16.11,Total (Estadual e Municipal),Capital,3.72,2.18
2019,4.99,0.14,10.48,Rural,53062,19.71,MA,Maranhão,3.86,51.28,10.76,Total (Estadual e Municipal),Interior,1.82,0.82
2019,8.5,0.2,6.63,Total (Urbana e Rural),229999,22.15,MA,Maranhão,4.11,41.8,15.31,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),3.68,1.73
2019,13.81,0.45,2.85,Total (Urbana e Rural),26786,23.77,MA,Maranhão,4.47,26.81,21.44,"Total (Federal, Estadual e Municipal)",Capital,6.92,3.96
2019,7.81,0.17,7.12,Total (Urbana e Rural),203213,21.94,MA,Maranhão,4.06,43.74,14.52,"Total (Federal, Estadual e Municipal)",Interior,3.26,1.44
2019,9.63,0.22,5.4,Urbana,173041,22.87,MA,Maranhão,4.18,38.78,16.78,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),4.29,2.02
2019,14.5,0.5,2.55,Urbana,23286,23.45,MA,Maranhão,4.52,25.11,22.28,"Total (Federal, Estadual e Municipal)",Capital,7.4,4.22
2019,8.88,0.18,5.85,Urbana,149755,22.79,MA,Maranhão,4.13,40.9,15.93,"Total (Federal, Estadual e Municipal)",Interior,3.8,1.67
2019,5.29,0.14,10.1,Rural,56958,20.09,MA,Maranhão,3.88,50.35,11.16,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),1.96,0.92
2019,9.37,0.16,4.82,Rural,3500,25.8,MA,Maranhão,4.2,37.63,16.11,"Total (Federal, Estadual e Municipal)",Capital,3.86,2.25
